id,dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas_domingo,comuna,direccion,latitud,longitud,mesas_presidente_lunes,mesas_presidente_martes_a_jueves,mesas_presidente_viernes,mesas_presidente_sábado,total_mujeres,total_hombres,total_censo,puesto_adscrito_lunes_a_sábado
124,01,001,19,01,ANTIOQUIA,MEDELLIN,I.E. TULIO OSPINA,4780,4800,9580,28,"10COMUNA 10
LA CANDELARIA",CL 60 51 48,6.259138187,-75.56616475,,,,,,,,
125,01,001,19,02,ANTIOQUIA,MEDELLIN,SEC. COL. AGUSTIN NIETO CABALLERO,1745,1459,3204,10,"10COMUNA 10
LA CANDELARIA",KR 40 # 59A-21,6.252667071,-75.55731881,,,,,,,,
126,01,001,19,03,ANTIOQUIA,MEDELLIN,COLEGIO SALESIANO EL SUFRAGIO,6930,5963,12893,37,"10COMUNA 10
LA CANDELARIA",KR 39 # 54-31,6.248293695,-75.55807422,,,,,,,,
127,01,001,19,04,ANTIOQUIA,MEDELLIN,I.E. CENTRO  FORMATIVO DE ANTIOQUIA -CEFA,9794,6446,16240,46,"10COMUNA 10
LA CANDELARIA",CL 50 # 41-55,6.246470902,-75.56178222,,,,,,,,
128,01,001,19,05,ANTIOQUIA,MEDELLIN,I.E. HECTOR  ABAD GOMEZ,4102,6612,10714,31,"10COMUNA 10
LA CANDELARIA",CL 50 #39-65,6.245829407,-75.56042122,,,,,,,,
129,01,001,19,06,ANTIOQUIA,MEDELLIN,I.E. JAVIERA  LONDOÑO,2147,1794,3941,12,"10COMUNA 10
LA CANDELARIA",CLL 53 No 40-65,6.248634495,-75.56001007,,,,,,,,
130,01,001,19,07,ANTIOQUIA,MEDELLIN,I.T.M. (PRADO  CENTRO),1555,1896,3451,10,"10COMUNA 10
LA CANDELARIA",CRA 51 No 58-69,6.257656039,-75.56612693,,,,,,,,
131,01,001,20,01,ANTIOQUIA,MEDELLIN,AUDITORIO CC SAN DIEGO  TORRE NTE PISO 11,7467,6259,13726,39,"10COMUNA 10
LA CANDELARIA",CLL 34 # 43-66,6.235104261,-75.56922126,,,,,,,,
132,01,001,20,02,ANTIOQUIA,MEDELLIN,ALCALDIA MUNICIPAL (SOTANO),6017,7997,14014,40,"10COMUNA 10
LA CANDELARIA",CL 44 # 52-165,6.244814341,-75.57369326,,,,,,,,
133,01,001,20,03,ANTIOQUIA,MEDELLIN,SENA,2175,3426,5601,16,"10COMUNA 10
LA CANDELARIA",CL 51 # 57-70,6.254920706,-75.57521463,,,,,,,,
134,01,001,20,04,ANTIOQUIA,MEDELLIN,UNIVERSIDAD CLARETIANA,1280,1242,2522,8,"10COMUNA 10
LA CANDELARIA",CARRERA 55A # 61-06,6.26043029,-75.57004104,,,,,,,,
135,01,001,20,05,ANTIOQUIA,MEDELLIN,PLAZA  MINORISTA JOSE MARIA  VILLA,293,465,758,3,"10COMUNA 10
LA CANDELARIA",CL 55A 57 80,6.257658156,-75.57346995,,,,,,,,
136,01,001,21,01,ANTIOQUIA,MEDELLIN,INSTITUTO JORGE ROBLEDO,4638,4093,8731,25,"11COMUNA 11
LAURELES",CL 51 # 65 - 72,6.258359873,-75.5817695,,,,,,,,
137,01,001,21,02,ANTIOQUIA,MEDELLIN,I.E. MATER  DEI,5074,3977,9051,26,"11COMUNA 11
LAURELES",KR 68 # 42-70,6.247475036,-75.58607538,,,,,,,,
138,01,001,21,03,ANTIOQUIA,MEDELLIN,I.E. MARCO  FIDEL SUAREZ,4558,4707,9265,27,"11COMUNA 11
LAURELES",CR 70 49 70,6.257691347,-75.58604823,,,,,,,,
139,01,001,21,04,ANTIOQUIA,MEDELLIN,COL. CALASANZ (FEM) CAMPESTRE ESCOLAPIAS,6155,4406,10561,30,"11COMUNA 11
LAURELES",CL 55 76A 71 (COLISEO),6.265632252,-75.59061398,,,,,,,,
140,01,001,21,05,ANTIOQUIA,MEDELLIN,COL. SAN IGNACIO DE LOYOLA  - SD MAYORES,1795,1778,3573,11,"11COMUNA 11
LAURELES",CLL 48 No 68-98,6.254062531,-75.58665424,,,,,,,,
141,01,001,21,06,ANTIOQUIA,MEDELLIN,SEC. ESC. CARLOS  OBANDO VELASCO,1013,826,1839,6,"11COMUNA 11
LAURELES",CRA 67A No 42-24,6.246734967,-75.58549838,,,,,,,,
142,01,001,21,07,ANTIOQUIA,MEDELLIN,INST. UNIVERSITARIA SALAZAR Y HERRERA,189,176,365,2,"11COMUNA 11
LAURELES",CR 70 52 49,6.260312348,-75.5853605,,,,,,,,
143,01,001,22,01,ANTIOQUIA,MEDELLIN,SEC.ESC. AGRUPACION COLOMBIA,5522,4237,9759,28,"11COMUNA 11
LAURELES",CL 44A # 75-68,6.250717522,-75.59511911,,,,,,,,
144,01,001,22,02,ANTIOQUIA,MEDELLIN,I.E. LUCRECIO JARAMILLO VELEZ,7694,5887,13581,39,"11COMUNA 11
LAURELES",KR 79 # 38-59,6.246257798,-75.59953032,,,,,,,,
145,01,001,22,03,ANTIOQUIA,MEDELLIN,COLEGIO BETHLEMITAS,4272,2943,7215,21,"11COMUNA 11
LAURELES",TRANSVERSAL 36 No 72-93,6.240809425,-75.59549221,,,,,,,,
146,01,001,22,04,ANTIOQUIA,MEDELLIN,COL. SAN IGNACIO DE LOYOLA  - SD INFANTIL,2542,2183,4725,14,"11COMUNA 11
LAURELES",CALLE 47D No. 75-83,6.254334167,-75.59296119,,,,,,,,
147,01,001,22,05,ANTIOQUIA,MEDELLIN,CORP. UNIVERSITARIA ADVENTISTA - UNAC,3607,2688,6295,18,"11COMUNA 11
LAURELES",CRA 84 No 33AA-01,6.240884996,-75.60935203,,,,,,,,
148,01,001,22,06,ANTIOQUIA,MEDELLIN,UNIVERSIDAD PONTIFICIA BOLIVARIANA,7110,5847,12957,37,"11COMUNA 11
LAURELES",CIR 1 No 70 - 01,6.242356026,-75.58936235,,,,,,,,
149,01,001,23,01,ANTIOQUIA,MEDELLIN,SEC. ESC. SANTA  LUCIA,5580,4153,9733,28,"12COMUNA 12
LA AMERICA",KR 89A # 47DD-71,6.25781005,-75.60568096,,,,,,,,
150,01,001,23,02,ANTIOQUIA,MEDELLIN,I.E. CONCEJO DE MEDELLIN,9009,7539,16548,47,"12COMUNA 12
LA AMERICA",KR 82 # 47A-65,6.25827562,-75.60052171,,,,,,,,
151,01,001,23,03,ANTIOQUIA,MEDELLIN,I.E. LA PIEDAD,4888,3606,8494,24,"12COMUNA 12
LA AMERICA",KR 81 NO 54 71,6.269228829,-75.59665132,,,,,,,,
152,01,001,23,04,ANTIOQUIA,MEDELLIN,I.E.SANTA ROSA DE LIMA,3654,2903,6557,19,"12COMUNA 12
LA AMERICA",CALLE 45G No. 80-95,6.255595637,-75.59948282,,,,,,,,
153,01,001,23,05,ANTIOQUIA,MEDELLIN,IE LOLA GONZALEZ,3122,2251,5373,16,"12COMUNA 12
LA AMERICA",CLL 47F No 94-63,6.257265583,-75.61154818,,,,,,,,
154,01,001,23,06,ANTIOQUIA,MEDELLIN,INST. FERRINI  - SD CALASANZ,3746,3034,6780,20,"12COMUNA 12
LA AMERICA",CLL 51A No 81B - 33,6.265115291,-75.59867179,,,,,,,,
155,01,001,24,01,ANTIOQUIA,MEDELLIN,COLEGIO LATINO,4105,3237,7342,21,"12COMUNA 12
LA AMERICA",CRA 86 A # 34 - 64,6.243219684,-75.61158302,,,,,,,,
156,01,001,24,02,ANTIOQUIA,MEDELLIN,SEC.ESC.RAFAEL URIBE URIBE,1776,1802,3578,11,"12COMUNA 12
LA AMERICA",CARRERA 83 No. 42C - 54,6.248690842,-75.60430264,,,,,,,,
157,01,001,24,03,ANTIOQUIA,MEDELLIN,SEC. ESC. PEDRO  DE CASTRO,4022,1184,5206,15,"12COMUNA 12
LA AMERICA",CL 40 # 86A-101,6.248679967,-75.60826214,,,,,,,,
158,01,001,24,04,ANTIOQUIA,MEDELLIN,I.E.FRANCISCO ANTONIO ZEA,2905,2226,5131,15,"12COMUNA 12
LA AMERICA",KR 82 # 35-40,6.243781737,-75.60392,,,,,,,,
159,01,001,24,05,ANTIOQUIA,MEDELLIN,I.E AMERICA,2109,1640,3749,11,"12COMUNA 12
LA AMERICA",CALLE 34 EE No. 91-20,6.245709292,-75.6156878,,,,,,,,
160,01,001,24,06,ANTIOQUIA,MEDELLIN,C4TA CIUDADELA,1546,1297,2843,9,"12COMUNA 12
LA AMERICA",CL 42C 95 51,6.253470881,-75.61378562,,,,,,,,
161,01,001,24,07,ANTIOQUIA,MEDELLIN,LICEO SALAZAR Y HERRERA,6739,7245,13984,40,"12COMUNA 12
LA AMERICA",CLL 42C No 86-17,6.248711196,-75.60587835,,,,,,,,
162,01,001,25,01,ANTIOQUIA,MEDELLIN,I.E. BLANQUIZAL,3878,3109,6987,20,"13COMUNA 13
SAN JAVIER",CR 92DD 57F 41,6.275407402,-75.60545447,,,,,,,,
163,01,001,25,02,ANTIOQUIA,MEDELLIN,SEC. ESC. REPUBLICA DE PANAMA,3312,2681,5993,17,"13COMUNA 13
SAN JAVIER",KR 88 # 49DD-70,6.262974165,-75.60617269,,,,,,,,
164,01,001,25,03,ANTIOQUIA,MEDELLIN,I.E JUAN XXIII,3375,2813,6188,18,"13COMUNA 13
SAN JAVIER",CALLE 49 No 96A-11,6.261667546,-75.61048308,,,,,,,,
165,01,001,25,04,ANTIOQUIA,MEDELLIN,SEC. ESC. MONSEÑOR PERDOMO,6888,3001,9889,28,"13COMUNA 13
SAN JAVIER",CL 44 # 97-14,6.256194061,-75.61414987,,,,,,,,
166,01,001,25,05,ANTIOQUIA,MEDELLIN,SEC.ESC.PIO XII,3197,4827,8024,23,"13COMUNA 13
SAN JAVIER",KR 98 # 44-52,6.256458792,-75.61396568,,,,,,,,
167,01,001,25,06,ANTIOQUIA,MEDELLIN,I.E.STELLA VELEZ  LONDOÑO,1371,913,2284,7,"13COMUNA 13
SAN JAVIER",CALLE 48DD No. 99D-118,6.268289531,-75.61601292,,,,,,,,
168,01,001,25,07,ANTIOQUIA,MEDELLIN,SEC ESC JUAN DE DIOS ARANZAZU,1689,1391,3080,9,"13COMUNA 13
SAN JAVIER",CLL 42 No 105 - 42,6.255413496,-75.61996319,,,,,,,,
169,01,001,26,01,ANTIOQUIA,MEDELLIN,I.E.LA INDEPENDENCIA,7506,5689,13195,38,"13COMUNA 13
SAN JAVIER",CALLE 39D No. 112 - 81,6.253040057,-75.62472481,,,,,,,,
170,01,001,26,02,ANTIOQUIA,MEDELLIN,SEC.ESC.EL SOCORRO,3077,3007,6084,18,"13COMUNA 13
SAN JAVIER",CARRERA 102B No. 47B - 32,6.259552703,-75.61854302,,,,,,,,
171,01,001,26,03,ANTIOQUIA,MEDELLIN,SEC. ESC. BETANIA,5285,4064,9349,27,"13COMUNA 13
SAN JAVIER",CR 110A  34 82,6.246293911,-75.62268853,,,,,,,,
172,01,001,26,04,ANTIOQUIA,MEDELLIN,I.E.EL CORAZON,2135,1734,3869,11,"13COMUNA 13
SAN JAVIER",CR 116 F 34A 131,6.247345131,-75.62986179,,,,,,,,
173,01,001,26,05,ANTIOQUIA,MEDELLIN,I.E.EDUARDO SANTOS,2789,2192,4981,15,"13COMUNA 13
SAN JAVIER",CALLE 43 No. 120C - 77,6.258732479,-75.62897041,,,,,,,,
174,01,001,26,06,ANTIOQUIA,MEDELLIN,I.E. CARLOS  VIECO ORTIZ,3697,2926,6623,19,"13COMUNA 13
SAN JAVIER",CALLE 40 No. 105 - 36,6.25541309,-75.6199653,,,,,,,,
175,01,001,26,07,ANTIOQUIA,MEDELLIN,SEC. ESC. AMOR  AL NIÑO,2375,2094,4469,13,"13COMUNA 13
SAN JAVIER",CR 115 39BD 06,6.253249189,-75.62485937,,,,,,,,
176,01,001,26,08,ANTIOQUIA,MEDELLIN,I.E FUNDADORES,3149,2274,5423,16,"13COMUNA 13
SAN JAVIER",CR 101 47C 85,6.259407417,-75.61657694,,,,,,,,
177,01,001,26,09,ANTIOQUIA,MEDELLIN,SEC. ESC. VEINTE  DE JULIO,394,362,756,3,"13COMUNA 13
SAN JAVIER",CR 106 38 40,6.25208204,-75.61838088,,,,,,,,
178,01,001,27,01,ANTIOQUIA,MEDELLIN,PARQUE COMERCIAL EL TESORO,9116,6703,15819,45,"14COMUNA 14
EL POBLADO",CRA 25A # 1A SUR - 45,6.192582642,-75.56535595,,,,,,,,
179,01,001,27,02,ANTIOQUIA,MEDELLIN,COL.MARYMOUNT,7342,5975,13317,38,"14COMUNA 14
EL POBLADO",CALLE 7 No. 25-64,6.205589682,-75.55617212,,,,,,,,
180,01,001,27,03,ANTIOQUIA,MEDELLIN,COLEGIO SAN LUCAS,3470,2788,6258,18,"14COMUNA 14
EL POBLADO",CLL 20 SUR No 25B-91,6.18129674,-75.56606315,,,,,,,,
181,01,001,27,04,ANTIOQUIA,MEDELLIN,SEC. ESC. GUILLERMO ECHAVARRIA MISAS,1429,1222,2651,8,"14COMUNA 14
EL POBLADO",CRA 43B No 9-61,6.210649911,-75.57134958,,,,,,,,
182,01,001,27,05,ANTIOQUIA,MEDELLIN,COLEGIO CAMPESTRE MANZANARES,580,498,1078,4,"14COMUNA 14
EL POBLADO",CARRERA 16 No 12 SUR 28,6.184758233,-75.55647939,,,,,,,,
183,01,001,27,06,ANTIOQUIA,MEDELLIN,COLEGIO SAN JOSE DE LA SALLE,527,476,1003,3,"14COMUNA 14
EL POBLADO",CALLE 9 No 10 337,6.204033176,-75.54683599,,,,,,,,
184,01,001,28,01,ANTIOQUIA,MEDELLIN,POLITECNICO JAIME ISAZA CADAVID,7109,6132,13241,38,"14COMUNA 14
EL POBLADO",CARRERA 48 No. 7 - 151,6.21305642,-75.577248,,,,,,,,
185,01,001,28,02,ANTIOQUIA,MEDELLIN,I.E. INEM JOSE FELIX DE RESTREPO,4291,6121,10412,30,"14COMUNA 14
EL POBLADO",CARRERA 48 No. 1 - 125,6.206543234,-75.57775668,,,,,,,,
186,01,001,28,03,ANTIOQUIA,MEDELLIN,UNIVERSIDAD EAFIT,8226,4584,12810,37,"14COMUNA 14
EL POBLADO",KR 49 # 7 SUR 50,6.199614516,-75.57921196,,,,,,,,
187,01,001,28,04,ANTIOQUIA,MEDELLIN,COL DE LA COMPAÑIA DE MARIA  LA ENSEÑANZA,4964,3103,8067,23,"14COMUNA 14
EL POBLADO",CALLE 9 SUR No 37-345,6.194936691,-75.574373,,,,,,,,
188,01,001,28,05,ANTIOQUIA,MEDELLIN,COL. SAN JOSE DE LAS VEGAS,5722,5061,10783,31,"14COMUNA 14
EL POBLADO",CRA 48 No 7SUR-52,6.198620854,-75.57675816,,,,,,,,
189,01,001,28,06,ANTIOQUIA,MEDELLIN,COLEGIO PINARES ALTOVERDE,764,528,1292,4,"14COMUNA 14
EL POBLADO",CARRERA 35 No 9 SUR 160,6.191108406,-75.57056941,,,,,,,,
190,01,001,29,01,ANTIOQUIA,MEDELLIN,I.E. CAMILO  C. RESTREPO,4066,3334,7400,21,"15COMUNA 15
GUAYABAL",Cra 65 D # 24-40,6.225752981,-75.58538281,,,,,,,,
191,01,001,29,02,ANTIOQUIA,MEDELLIN,I.E.BENJAMIN HERRERA,4330,3568,7898,23,"15COMUNA 15
GUAYABAL",CL 25 # 52-140,6.226450148,-75.57963359,,,,,,,,
192,01,001,29,03,ANTIOQUIA,MEDELLIN,I.E.CRISTO REY,5260,4375,9635,28,"15COMUNA 15
GUAYABAL",CALLE 2 SUR No. 50D - 30,6.205288633,-75.5817888,,,,,,,,
193,01,001,29,04,ANTIOQUIA,MEDELLIN,SEC. ESC. REPUBLICA DE COSTA  RICA,4554,3726,8280,24,"15COMUNA 15
GUAYABAL",CARRERA 52 No 7 SUR -23,6.202838675,-75.58808141,,,,,,,,
194,01,001,29,05,ANTIOQUIA,MEDELLIN,SEC.ESC.LA COLINA,3826,3045,6871,20,"15COMUNA 15
GUAYABAL",KR 52C 12A SUR -23,6.197419666,-75.59175425,,,,,,,,
195,01,001,29,06,ANTIOQUIA,MEDELLIN,I.E. LA SALLE DE CAMPOAMOR,3991,3284,7275,21,"15COMUNA 15
GUAYABAL",CARRERA 65B No. 4 - 49,6.212403168,-75.58752899,,,,,,,,
196,01,001,29,07,ANTIOQUIA,MEDELLIN,SEC ESC CRISTO  REY APOLO,1822,1541,3363,10,"15COMUNA 15
GUAYABAL",CRA 50G No 3SUR-34,6.20450835,-75.58368777,,,,,,,,
197,01,001,29,08,ANTIOQUIA,MEDELLIN,SEC. ESC. SANTISIMA TRINIDAD,32,36,68,1,"15COMUNA 15
GUAYABAL",CL 26 65B 100,6.228023884,-75.58643922,,,,,,,,
198,01,001,30,01,ANTIOQUIA,MEDELLIN,I.E. FATIMA  NUTIBARA,5343,4343,9686,28,"16COMUNA 16
BELEN",CARRERA 65A No. 32B - 120,6.236709184,-75.58324419,,,,,,,,
199,01,001,30,02,ANTIOQUIA,MEDELLIN,SEC. ESC. SOFIA OSPINA  DE NAVARRO,2748,2515,5263,15,"16COMUNA 16
BELEN",CALLE 32 No. 65-20,6.235095242,-75.58297474,,,,,,,,
200,01,001,30,03,ANTIOQUIA,MEDELLIN,I.E.JUAN MARIA  CESPEDES,8021,6780,14801,42,"16COMUNA 16
BELEN",CALLE 32B No. 76A - 48,6.235387521,-75.59681324,,,,,,,,
201,01,001,30,04,ANTIOQUIA,MEDELLIN,I.E. GUILLERMO VALENCIA,4326,3586,7912,23,"16COMUNA 16
BELEN",CALLE 23 No. 78 - 48,6.226759627,-75.59894462,,,,,,,,
202,01,001,30,05,ANTIOQUIA,MEDELLIN,UNID.DEPORTIVA ANDRES  ESCOBAR,2186,1997,4183,12,"16COMUNA 16
BELEN",CR 66B 30A 49 AUDITORIOS DE LA BOLERA,6.232883458,-75.58732126,,,,,,,,
203,01,001,30,06,ANTIOQUIA,MEDELLIN,LICEO SAN RAFAEL,3923,3072,6995,20,"16COMUNA 16
BELEN",CL 30A 79 12,6.232173056,-75.59943362,,,,,,,,
204,01,001,30,07,ANTIOQUIA,MEDELLIN,COLEGIO SAN JUAN BOSCO,1927,1289,3216,10,"16COMUNA 16
BELEN",CLL 28 No 73-01,6.229245375,-75.59400508,,,,,,,,
205,01,001,30,08,ANTIOQUIA,MEDELLIN,IE YERMO  Y PARRES,859,677,1536,5,"16COMUNA 16
BELEN",CALLE 28 No 77 84,6.229253904,-75.59774836,,,,,,,,
206,01,001,30,09,ANTIOQUIA,MEDELLIN,SECCION ESCUELA CARLOS  FRANCO,377,319,696,2,"16COMUNA 16
BELEN",CARRERA 77 No 25 67,6.227950472,-75.59757803,,,,,,,,
207,01,001,30,10,ANTIOQUIA,MEDELLIN,INSTITUCION EDUCATIVA ROSALIA SUAREZ,2532,1911,4443,13,"16COMUNA 16
BELEN",CLL 30A # 80 -18,6.232687871,-75.59719317,,,,,,,,
208,01,001,31,01,ANTIOQUIA,MEDELLIN,I.E. OCTAVIO HARRY - JACQUELINE KENNEDY,4079,2973,7052,20,"16COMUNA 16
BELEN",CL 17 # 73-37,6.222347664,-75.59583448,,,,,,,,
209,01,001,31,02,ANTIOQUIA,MEDELLIN,I.E.JOSE  MARIA  BERNAL,5822,4675,10497,30,"16COMUNA 16
BELEN",KR 70A # 13A-19,6.220302651,-75.59349827,,,,,,,,
210,01,001,31,03,ANTIOQUIA,MEDELLIN,INSTITUTO SAN CARLOS,5765,4630,10395,30,"16COMUNA 16
BELEN",DIAG. 79 # 15-123,6.22330095,-75.60016686,,,,,,,,
211,01,001,31,04,ANTIOQUIA,MEDELLIN,I.E.ALCALDIA DE MEDELLIN,6077,4963,11040,32,"16COMUNA 16
BELEN",CL 2B NO 79-80,6.212627284,-75.60360062,,,,,,,,
212,01,001,31,05,ANTIOQUIA,MEDELLIN,COLEGIO PADRE MANYANET,4163,3425,7588,22,"16COMUNA 16
BELEN",CARRERA 84F No. 8 - 29,6.21968464,-75.60884534,,,,,,,,
213,01,001,31,06,ANTIOQUIA,MEDELLIN,I.E. CAPILLA  DEL ROSARIO,2535,1952,4487,13,"16COMUNA 16
BELEN",CALLE 6 SUR No. 79 - 195,6.205156386,-75.60198751,,,,,,,,
214,01,001,31,07,ANTIOQUIA,MEDELLIN,IE ANTONIO RICAURTE,3241,2673,5914,17,"16COMUNA 16
BELEN",CRA 80 No 2-11,6.211327575,-75.60314864,,,,,,,,
215,01,001,31,08,ANTIOQUIA,MEDELLIN,COL LA INMACULADA,5837,4086,9923,29,"16COMUNA 16
BELEN",CRA 76 No 12-57,6.22114232,-75.59861705,,,,,,,,
216,01,001,32,01,ANTIOQUIA,MEDELLIN,I.E.RAMON GIRALDO CEBALLOS,5813,4562,10375,30,"16COMUNA 16
BELEN",CL 21 NO 82A 56,6.226483779,-75.60451287,,,,,,,,
217,01,001,32,02,ANTIOQUIA,MEDELLIN,UNIVERSIDAD DE MEDELLIN,7176,6460,13636,39,"16COMUNA 16
BELEN",KR 87 # 30-65,6.231590073,-75.60997963,,,,,,,,
218,01,001,32,03,ANTIOQUIA,MEDELLIN,I.E HORACIO MUÑOZ  SUESCUN,4196,3639,7835,23,"16COMUNA 16
BELEN",CL 32 # 86-35,6.234333477,-75.60942233,,,,,,,,
219,01,001,32,04,ANTIOQUIA,MEDELLIN,I.E.REPUBLICA DE VENEZUELA,3714,3125,6839,20,"16COMUNA 16
BELEN",CL 31C 89C 92,6.234769303,-75.61450573,,,,,,,,
220,01,001,32,05,ANTIOQUIA,MEDELLIN,I. E. SAN ROBERTO BELARMINO,2755,2262,5017,15,"16COMUNA 16
BELEN",CALLE 32B No. 83 - 39,6.235634588,-75.6061814,,,,,,,,
221,01,001,32,06,ANTIOQUIA,MEDELLIN,INST. SALESIANO PEDRO  JUSTO BERRIO,1022,989,2011,6,"16COMUNA 16
BELEN",CRA 87A 32A 101,6.236793688,-75.61122904,,,,,,,,
222,01,001,32,07,ANTIOQUIA,MEDELLIN,IE PEDRO  OCTAVIO AMADO,1013,760,1773,6,"16COMUNA 16
BELEN",CR 88A 18A 5,6.222076491,-75.61054205,,,,,,,,
223,01,001,90,01,ANTIOQUIA,MEDELLIN,ESTADIO ATANASIO GIRARDOT,17,47589,47606,60,,CL 48 # 73 - 10,6.256782108,-75.59017065,,,,,,,,
224,01,001,90,02,ANTIOQUIA,MEDELLIN,PLAZA  MAYOR  CTRO EXPOS.  CONVEN,43871,8,43879,56,,CL 41 # 55 - 35,6.240954215,-75.576024,,,,,,,,
225,01,001,98,01,ANTIOQUIA,MEDELLIN,RECLUSION DE MUJERES PEDREGAL MEDELLIN,172,62,234,1,,KM 6 VIA AL MAR FINCA  LA TERES,6.283561301,-75.62808581,,,,,,,,
226,01,001,98,02,ANTIOQUIA,MEDELLIN,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,15,196,211,1,,KM 6 VIA AL MAR FINCA  LA TERES,6.283539972,-75.62812336,,,,,,,,
227,01,001,98,03,ANTIOQUIA,MEDELLIN,CENTRO  CARLOS  LLERAS  RESTREPO,66,296,362,2,,CALLE 65C No. 94C-80,6.285251334,-75.60257917,,,,,,,,
228,01,001,99,01,ANTIOQUIA,MEDELLIN,CENTRO  EDUCATIVO EL MANZANILLO,659,492,1151,4,17CORREGIMIE NTO ALTAVISTA,CLL 5A SUR No 89A - 11 VEREDA MANZANILLO,6.206705674,-75.61417641,,,,,,,,
229,01,001,99,02,ANTIOQUIA,MEDELLIN,C.E. MARIA  PAULINA TABORDA,153,123,276,1,17CORREGIMIE NTO ALTAVISTA,CLL 34 AB 126B 301 - VDA TRAVESIAS EL CORAZON,6.247889323,-75.63620511,,,,,,,,
230,01,001,99,03,ANTIOQUIA,MEDELLIN,I.E. DEBORA ARANGO PEREZ,5118,4369,9487,27,17CORREGIMIE NTO ALTAVISTA,CL 18 103 160 ALTAVISTA,6.223785164,-75.62633578,,,,,,,,
231,01,001,99,04,ANTIOQUIA,MEDELLIN,COLEGIO PACHA  MAMA,340,195,535,2,17CORREGIMIE NTO ALTAVISTA,CLL 31 107A 140,6.2442,-75.5812,,,,,,,,
232,01,001,99,10,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA EL LIMONAR,4972,3906,8878,26,18CORR. SAN ANTONIO DE PRADO,CL 55 SUR No 60 A-13 SAN ANTONIO DE PRADO,6.174665975,-75.64206773,,,,,,,,
233,01,001,99,17,ANTIOQUIA,MEDELLIN,IE HECTOR  ROGELIO MONTOYA,1403,1301,2704,8,19CORREGIMIE NTO PALMITAS,CLL 20 No 32-60,6.343360204,-75.68824861,,,,,,,,
234,01,001,99,33,ANTIOQUIA,MEDELLIN,CASA DE GOBIERNO SANTA  ELENA,1903,1236,3139,9,21CORREGIMIE NTO SANTA ELENA,CORREGIMIENTO SANTA  ELENA,6.209567992,-75.49762225,,,,,,,,
235,01,001,99,34,ANTIOQUIA,MEDELLIN,COLISEO SANTA  ELENA,2131,2583,4714,14,21CORREGIMIE NTO SANTA ELENA,CORREGIMIENTO SANTA  ELENA,6.210784076,-75.49710016,,,,,,,,
236,01,001,99,35,ANTIOQUIA,MEDELLIN,C.E. JUAN ANDRES  PATIÑO,254,204,458,2,21CORREGIMIE NTO SANTA ELENA,CORREGIMIENTO SANTA  ELENA,6.231978947,-75.47997558,,,,,,,,
237,01,001,99,36,ANTIOQUIA,MEDELLIN,C.E. MEDIA  LUNA,89,89,178,1,21CORREGIMIE NTO SANTA ELENA,CORREGIMIENTO SANTA  ELENA,6.238379554,-75.51765845,,,,,,,,
238,01,001,99,A1,ANTIOQUIA,MEDELLIN,IE SAN ANTONIO DE PRADO,10653,5065,15718,45,18CORR. SAN ANTONIO DE PRADO,CRA 79 No. 42 SUR - 39,6.184322683,-75.65617992,,,,,,,,
239,01,001,99,A2,ANTIOQUIA,MEDELLIN,I.E. MANUEL J. BETANCUR,5313,8746,14059,40,18CORR. SAN ANTONIO DE PRADO,CRA 81 No 43 SUR - 38,6.183573715,-75.65744507,,,,,,,,
240,01,001,99,A3,ANTIOQUIA,MEDELLIN,IE MONSEÑOR VICTOR  WIEDEMANN,3244,2606,5850,17,18CORR. SAN ANTONIO DE PRADO,DIAG 60E No. 41A SUR - 30,6.183981257,-75.64209721,,,,,,,,
241,01,001,99,A4,ANTIOQUIA,MEDELLIN,CENTRO  DE DESARROLLO SOCIAL  (CDS),3653,3089,6742,20,18CORR. SAN ANTONIO DE PRADO,CRA 79 No 40 SUR - 40,6.185408875,-75.65587907,,,,,,,,
242,01,001,99,A5,ANTIOQUIA,MEDELLIN,PAR. BIBLIOTECA JOSE HORACIO BETANCUR,2195,1797,3992,12,18CORR. SAN ANTONIO DE PRADO,CLL 50 E SUR 75 A - 94,6.177309166,-75.65444113,,,,,,,,
243,01,001,99,A6,ANTIOQUIA,MEDELLIN,IE ANGELA  RESTREPO MORENO,1754,1354,3108,9,18CORR. SAN ANTONIO DE PRADO,CARRERA 55 No 48C SUR 90,6.177603768,-75.63730002,,,,,,,,
244,01,001,99,B1,ANTIOQUIA,MEDELLIN,IE SAN CRISTOBAL,8212,4538,12750,37,20CORREGIMIE NTO SAN CRISTOBAL,CRA 131 No 65-7,6.280632015,-75.63657485,,,,,,,,
245,01,001,99,B2,ANTIOQUIA,MEDELLIN,PARQUE BIBLIOTECA FERNANDO BOTERO,5406,7613,13019,37,20CORREGIMIE NTO SAN CRISTOBAL,CRA 131 No 62-15,6.277964619,-75.637024,,,,,,,,
246,01,001,99,B3,ANTIOQUIA,MEDELLIN,IE LUSITANIA,6266,4510,10776,31,20CORREGIMIE NTO SAN CRISTOBAL,CRA 109A No 63B-320,6.279154424,-75.61815527,,,,,,,,
